,id,host_response_rate,accommodates,bathrooms,minimum_nights,availability_365,number_of_reviews,review_scores_rating,price,security_deposit,TV,Internet,Wifi,Heating,Air Conditioning,Cooking,Free Parking,room_type_Entire home/apt,room_type_Private room,room_type_Shared room,bed_type_Airbed,bed_type_Couch,bed_type_Futon,bed_type_Pull-out Sofa,bed_type_Real Bed,cancellation_policy_flexible,cancellation_policy_moderate,cancellation_policy_strict,cancellation_policy_strict_14_with_grace_period,cancellation_policy_super_strict_30,cancellation_policy_super_strict_60,prpt_Apartment,prpt_Bed and breakfast,prpt_Boutique hotel,prpt_Condominium,prpt_Guest suite,prpt_House,prpt_Loft,prpt_Serviced apartment,prpt_Townhouse,prpt_others,distance_ts,price_label,rating_label,price_rating_label,group_label,predict_label
17459,29242599,100.0,6,2,3,97,1,100.0,500.0,0.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.149267059175549,0,0,00,0,0
17461,29245492,95.0,2,2,6,48,7,100.0,59.0,300.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.829707032438821,1,0,10,2,3
17462,29251082,90.0,3,0,1,78,2,100.0,69.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.260102427358389,1,0,10,2,2
17464,29252170,80.0,5,1,1,356,2,100.0,231.0,500.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.9225062305870027,0,0,00,0,0
17465,29252345,84.0,4,1,2,347,2,80.0,240.0,500.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.7678172357833417,0,1,01,1,0
17471,29257501,100.0,6,1,30,286,2,60.0,200.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.7345333795292993,0,1,01,1,0
17472,29258787,100.0,5,1,3,9,15,100.0,195.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.894851836457619,0,0,00,0,0
17473,29258975,100.0,2,1,1,180,6,100.0,55.0,400.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13.747221301944807,1,0,10,2,2
17475,29259580,100.0,5,2,2,2,11,100.0,250.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.506132574714904,0,0,00,0,1
17477,29260361,100.0,8,2,4,321,7,100.0,525.0,600.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.7558765143383628,0,0,00,0,1
17481,29269102,100.0,2,1,1,208,9,100.0,47.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12.850061564785282,1,0,10,2,3
17484,29277029,100.0,3,1,2,363,6,100.0,230.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.738606949936655,0,0,00,0,1
17487,29280323,100.0,2,1,2,90,4,85.0,61.0,200.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.913417036155026,1,1,11,3,2
17488,29280869,100.0,2,1,1,1,11,89.0,66.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.526191125142927,1,1,11,3,2
17492,29282185,100.0,1,1,2,341,2,100.0,45.0,100.0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,11.543679070539394,1,0,10,2,3
17494,29282847,100.0,3,1,3,119,2,90.0,195.0,500.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.356238282731282,0,1,01,1,0
17498,29293564,100.0,1,1,28,217,1,80.0,39.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.625592476738343,1,1,11,3,2
17499,29295191,100.0,3,1,1,3,10,100.0,325.0,0.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.9671078485910884,0,0,00,0,1
17503,29299470,100.0,2,1,2,15,1,100.0,40.0,0.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.146280377049212,1,0,10,2,2
17509,29306568,67.0,4,1,3,10,2,100.0,210.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.638115286684217,0,0,00,0,0
17516,29314204,100.0,6,1,3,282,6,100.0,250.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.582287020346368,0,0,00,0,1
17519,29316878,100.0,2,1,1,76,8,88.0,45.0,100.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,5.634769312136362,1,1,11,3,3
17520,29317721,100.0,2,1,2,68,7,100.0,69.0,100.0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.760169219017625,1,0,10,2,3
17523,29329178,90.0,4,2,1,360,7,80.0,57.0,0.0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23.859583576892447,1,1,11,3,3
17525,29332969,80.0,2,1,2,165,6,100.0,350.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.6977470357818266,0,0,00,0,0
17526,29333330,100.0,2,1,1,10,2,100.0,40.0,100.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10.349263766791504,1,0,10,2,2
17529,29336271,100.0,5,1,1,85,2,80.0,425.0,2500.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.262812082959678,0,1,01,1,0
17533,29338559,58.0,1,1,7,328,3,100.0,45.0,300.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.715842656852428,1,0,10,2,3
17534,29338715,100.0,2,1,2,180,5,100.0,59.0,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,22.21971751092061,1,0,10,2,2
17536,29338819,100.0,4,1,2,64,5,100.0,188.0,500.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13.154815069054393,0,0,00,0,0
17539,29339310,100.0,16,1,1,89,5,100.0,300.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,14.130888418514676,0,0,00,0,0
17540,29339984,96.0,16,2,1,352,4,100.0,275.0,0.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.280924543284009,0,0,00,0,0
17541,29342293,100.0,1,1,5,118,1,100.0,41.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.720573127858245,1,0,10,2,2
17544,29346575,100.0,6,2,4,74,6,87.0,1000.0,600.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.3882133685010976,0,1,01,1,0
17545,29351570,74.0,4,1,4,213,1,100.0,199.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.6544550295110265,0,0,00,0,0
17554,29359560,100.0,2,1,2,0,3,100.0,250.0,200.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.969701298046602,0,0,00,0,0
17560,29364445,100.0,1,1,1,89,1,100.0,50.0,0.0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.7362505536327655,1,0,10,2,2
17561,29365401,100.0,1,1,1,148,10,90.0,40.0,100.0,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12.952763241470961,1,1,11,3,3
17562,29365566,100.0,10,1,2,174,10,100.0,599.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.9909476196023437,0,0,00,0,0
17564,29369079,90.0,3,1,1,358,4,100.0,250.0,2500.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.4472026507412448,0,0,00,0,0
17565,29370077,100.0,2,1,2,246,6,100.0,50.0,200.0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9.999742340890348,1,0,10,2,2
17572,29383762,100.0,7,1,3,241,7,91.0,225.0,300.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.91238859595054,0,1,01,1,1
17577,29385796,80.0,4,1,1,365,3,100.0,224.0,1500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.4835994044145548,0,0,00,0,0
17581,29389774,75.0,1,1,1,177,3,100.0,36.0,0.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16.10635138517695,1,0,10,2,2
17584,29392681,100.0,4,1,2,101,18,91.0,190.0,150.0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3.5613645072342286,0,1,01,1,1
17597,29411009,100.0,4,1,1,179,1,80.0,329.0,2500.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1283954138787182,0,1,01,1,0
17598,29411550,100.0,5,2,2,0,3,87.0,390.0,200.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.953604652534788,0,1,01,1,0
17600,29412402,100.0,1,1,2,180,3,100.0,45.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.598123860430425,1,0,10,2,2
17607,29418601,75.0,5,1,3,106,11,91.0,65.0,100.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.2671166801888176,1,1,11,3,3
17610,29420903,100.0,5,2,1,89,3,87.0,199.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.573267149865156,0,1,01,1,0
17613,29424138,100.0,5,1,3,192,14,86.0,182.0,0.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.026884098707647,0,1,01,1,1
17616,29433879,100.0,2,1,2,0,2,100.0,300.0,200.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.551515028042833,0,0,00,0,0
17617,29434697,60.0,2,3,4,0,2,20.0,30.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.752376475304379,1,1,11,3,2
17620,29438992,100.0,2,1,2,347,4,100.0,65.0,0.0,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.34157088562043,1,0,10,2,3
17624,29445977,100.0,5,2,8,123,1,100.0,280.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.4238016167340986,0,0,00,0,0
17625,29449537,99.0,2,1,1,49,32,89.0,63.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.582373712637068,1,1,11,3,3
17626,29450310,100.0,4,2,3,0,2,100.0,200.0,0.0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.994788320781476,0,0,00,0,0
17627,29451721,100.0,1,1,6,152,4,87.0,67.0,0.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.2002916530914198,1,1,11,3,3
17631,29457275,100.0,1,1,1,92,17,100.0,62.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7139069194030848,1,0,10,2,2
17632,29457680,81.0,3,2,3,360,12,88.0,68.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.980232462184983,1,1,11,3,3
17633,29457801,100.0,1,1,1,15,21,90.0,40.0,0.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.6858373563347535,1,1,11,3,3
17634,29458013,100.0,2,1,2,358,3,73.0,38.0,100.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9.607993672436878,1,1,11,3,3
17637,29460026,81.0,3,2,2,358,8,90.0,68.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.031488070423903,1,1,11,3,3
17638,29460203,81.0,3,2,2,360,4,100.0,68.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.119446714557654,1,0,10,2,3
17639,29460694,100.0,9,2,3,272,17,100.0,700.0,250.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.427579423728892,0,0,00,0,1
17643,29463847,80.0,2,1,4,138,4,100.0,45.0,0.0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.982829008195562,1,0,10,2,2
17647,29478604,100.0,1,1,28,129,1,80.0,39.0,0.0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5.745130908163023,1,1,11,3,2
17650,29482218,100.0,3,1,1,171,4,100.0,299.0,2500.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1217070488142442,0,0,00,0,0
17651,29486971,100.0,2,1,2,7,5,100.0,63.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,15.40583780069225,1,0,10,2,2
17652,29487162,100.0,1,1,1,365,2,100.0,50.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.727227857879571,1,0,10,2,3
17657,29489824,100.0,2,1,2,15,4,100.0,200.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9.740147984179718,0,0,00,0,0
17659,29490579,100.0,2,1,2,98,1,100.0,60.0,100.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.971639139965178,1,0,10,2,2
17662,29493590,67.0,4,2,2,153,2,100.0,320.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.14590644179883,0,0,00,0,0
17665,29495933,100.0,2,1,1,127,15,100.0,325.0,500.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7362119831454476,0,0,00,0,0
17668,29506320,100.0,4,1,2,0,7,91.0,200.0,0.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.014781302295996,0,1,01,1,1
17671,29508690,93.0,10,2,30,357,1,100.0,310.0,0.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.932716971629432,0,0,00,0,0
17673,29509877,99.0,3,1,2,273,2,100.0,220.0,200.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.2975019568083188,0,0,00,0,1
17676,29511905,90.0,3,1,1,40,6,100.0,44.0,250.0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,15.510548857701002,1,0,10,2,2
17677,29512260,91.0,8,2,1,334,4,100.0,298.0,200.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.522430132810371,0,0,00,0,1
17680,29513616,90.0,3,2,3,363,7,77.0,68.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,7.942394115781894,1,1,11,3,3
17683,29513898,100.0,6,2,3,90,2,100.0,235.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.168160087238373,0,0,00,0,0
17684,29514542,90.0,3,2,2,352,6,87.0,65.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.046601133306789,1,1,11,3,3
17685,29514909,100.0,6,2,2,77,20,91.0,240.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.665972825650216,0,1,01,1,1
17686,29515301,100.0,4,1,2,16,3,100.0,200.0,300.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4.933278614829797,0,0,00,0,0
17687,29515558,100.0,2,1,4,66,2,100.0,50.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.186745438013068,1,0,10,2,2
17688,29515920,100.0,4,1,2,360,1,100.0,290.0,0.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.3861073160268118,0,0,00,0,2
17693,29517566,94.0,9,2,1,266,15,89.0,700.0,700.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,4.485652792813959,0,1,01,1,1
17699,29518346,80.0,8,1,2,326,9,87.0,299.0,150.0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5.37649852831568,0,1,01,1,1
17706,29521229,80.0,1,2,20,365,1,100.0,55.0,200.0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.7552479663473886,1,0,10,2,2
17707,29521447,80.0,1,2,30,365,1,100.0,55.0,200.0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.731019877143825,1,0,10,2,2
17710,29531124,88.0,4,2,2,332,4,90.0,65.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.09916847356768,1,1,11,3,3
17711,29531408,88.0,2,2,1,364,6,87.0,65.0,0.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.129908234100565,1,1,11,3,3
17720,29544793,100.0,10,2,2,301,12,100.0,349.0,100.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.243771912548324,0,0,00,0,0
17723,29547131,80.0,2,1,2,362,5,75.0,39.0,250.0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.5493465299553075,1,1,11,3,1
17725,29548483,68.0,5,1,2,288,8,80.0,39.0,250.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.6700885255385602,1,1,11,3,1
17727,29549783,100.0,2,1,1,60,25,90.0,55.0,0.0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.9703000571134415,1,1,11,3,3
17737,29570920,100.0,2,1,4,0,2,100.0,50.0,500.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.732607176917517,1,0,10,2,2
17739,29576256,100.0,4,2,2,143,9,87.0,55.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.911514149038606,1,1,11,3,3
17741,29582742,0.0,3,1,2,12,1,80.0,250.0,299.0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8.120087010883699,0,1,01,1,0
17746,29585551,100.0,3,1,1,177,6,100.0,58.0,0.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10.210338289553023,1,0,10,2,2
17750,29588371,100.0,5,1,1,170,3,100.0,399.0,2500.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.2386641102833724,0,0,00,0,0
17753,29591891,100.0,2,1,3,343,5,84.0,65.0,100.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,6.484124737067987,1,1,11,3,3
17754,29592296,99.0,5,1,2,206,6,100.0,260.0,250.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1.2946518359509074,0,0,00,0,0
17755,29593256,50.0,2,1,3,349,2,70.0,199.0,500.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.526450531273588,0,1,01,1,0
17756,29594650,100.0,10,1,2,355,5,80.0,225.0,100.0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,7.4905244854099475,0,1,01,1,0
17757,29595432,80.0,5,1,2,365,1,60.0,25.0,300.0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.25942226689956,1,1,11,3,3
17762,29610605,100.0,3,1,15,0,2,100.0,50.0,250.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.992087181343653,1,0,10,2,2
17763,29610930,100.0,10,1,1,155,1,100.0,211.0,0.0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,9.83983051614933,0,0,00,0,0
17768,29613622,57.0,3,1,2,0,1,40.0,200.0,0.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4131439761403722,0,1,01,1,0
17769,29613772,100.0,2,1,1,0,2,100.0,54.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.50697546080125,1,0,10,2,2
17771,29614580,100.0,16,3,2,333,1,100.0,350.0,500.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16.680919614423527,0,0,00,0,0
17772,29614598,100.0,1,1,1,174,6,100.0,46.0,0.0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20.50685495602523,1,0,10,2,2
17776,29617415,100.0,1,1,28,196,1,100.0,40.0,0.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7.522448327358679,1,0,10,2,2
17784,29629465,100.0,1,1,1,178,1,100.0,250.0,250.0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.9147896636777775,0,0,00,0,0
17789,29630190,70.0,2,1,1,26,8,100.0,65.0,100.0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.11540942061419,1,0,10,2,3
17797,29637573,100.0,4,1,3,278,7,87.0,280.0,300.0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2.068637873313182,0,1,01,1,1
17798,29640481,100.0,4,1,2,146,8,100.0,200.0,0.0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.47793116321011697,0,0,00,0,1
17800,29646041,100.0,2,1,5,88,4,100.0,60.0,0.0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,13.213344761873145,1,0,10,2,2
17804,29648584,90.0,2,1,28,7,3,87.0,42.0,100.0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12.956702564602153,1,1,11,3,2
17812,29656826,100.0,7,1,2,140,16,100.0,200.0,300.0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6.439006773508929,0,0,00,0,0
